"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","depth"
"487441","nwis_14211010",2008-12-26,1.15380940185779,0.26619612587696,2.03644706135836,0.99911055913795,0.283625502067218,-1.54524377358319,2.29896089554358,5.23153317920143,3.01391055239901,7.62428036336756,2.125,48.85835976125,43.7399583333333,1.03948736852501,1.16513131412302
"487442","nwis_14211010",2008-12-27,0.204865988137881,-0.73913238155081,1.10634676252283,0.998301564174193,0.847372748546594,-1.10406149147721,2.81929506347163,4.44295693019439,1.83970576756801,7.06729075405872,2.93958333333333,111.43859163125,22.457875,1.46465747666325,1.61903815653138
"487443","nwis_14211010",2008-12-28,-0.192335007821314,-1.20018369211038,0.84979600268327,0.998974877603489,4.04257943709923,1.26840819983551,6.90287267034742,3.59897609864319,1.30981649299892,5.83902261814227,3.42708333333333,341.06462342875,41.0915833333333,2.41903576105239,2.62320713470498
"487444","nwis_14211010",2008-12-29,-0.242224363822634,-1.11418205064364,0.658561383370292,0.999548150420294,5.14370768869137,2.03013561934709,8.44610774404092,4.9277345825768,2.49612115376605,7.39702677300575,3.925,393.9581338875,28.3369583333333,2.60311632185144,2.8156564868579
"487445","nwis_14211010",2008-12-30,0.90071116644679,-0.0277682651793066,1.83381775958042,0.999113369898005,0.928068733349944,-1.24848742285898,3.04385378609921,6.84104943573745,4.50009746147508,9.21951788000923,4.75625,258.220147924375,51.655875,2.15773613322499,2.35083995460258
"487446","nwis_14211010",2008-12-31,0.0729448327098263,-0.833289324678455,0.96798502095099,0.99885350141841,1.21260823024516,-0.734750910923996,3.06320053747342,6.14169746087427,3.37613728647965,8.73285824280871,5.12708333333333,194.224073704375,46.1809583333333,1.90893760693493,2.08906031101994
"487447","nwis_14211010",2009-01-01,-1.6360318768699,-2.61109457641504,-0.689688400109154,1.00210282555439,3.07003102533912,0.991830067071077,5.40108764461086,0.954113436503322,0.0541773814136929,2.66238122178855,5.81041666666667,579.156212610625,26.8232916666667,2.86859625020905,3.08460309456925
"487448","nwis_14211010",2009-01-02,3.44011231381778,2.50017861320831,4.40130970743022,1.00004359122611,3.99979216023209,0.51520702132708,7.7935301971158,1.24148879829546,0.1172584609454,2.52108043779047,5.01458333333333,1290.95325604375,71.0550416666667,4.33300617906348,4.59332346017121
"487449","nwis_14211010",2009-01-03,0.0988023189544641,-0.850843319327519,1.02499708363089,0.999424502172695,3.12233772392229,0.67065364336632,5.62631817886241,5.16996932124301,2.70033779597602,7.62363413360505,4.95625,502.7420211125,39.4757916666667,2.88998088023931,3.11304467881492
"487450","nwis_14211010",2009-01-04,0.0732851971672907,-0.862050805656369,1.00246037610888,0.999954845569109,0.158646112990544,-1.62812718782166,1.93693976798342,6.22575189485136,3.48612451461001,8.71629961866331,4.40208333333333,311.007470206875,75.6625833333333,2.34448205973182,2.54617418285162
"487451","nwis_14211010",2009-01-05,-0.108876307863255,-1.02832523981155,0.834526338273465,0.999339512522625,2.19113897414846,0.328152177775297,4.10537053616594,5.36325288427087,2.99599595992895,7.69211369686705,4.81041666666667,313.65627527,45.7935,2.35450504779524,2.55667527869792
